Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1922,Data Analytcis Course,90,5596,188.04,12,4,0.044,,11/17/2024,HYDERABAD,Mobile,online data analytic
A1923,Data Analytics Corse,,5308,234.10,27,8,,1150.00,11/16/2024,HYDERABAD,Tablet,analytics for data
A1924,Data Anlytics Corse,89,3069,205.37,19,6,,1518.00,11/28/2024,Hyderbad,desktop,data analitics online
A1925,Data Analytics Corse,,4221,180.83,24,10,0.033,1082.00,11/13/2024,hyderabad,tablet,learn data analytics
A1926,DataAnalyticsCourse,148,4514,203.54,23,3,0.047,1622.00,5/11/2024,hydrebad,desktop,data analitics online
A1927,DataAnalyticsCourse,96,3468,228.41,16,9,0.094,1035.00,4/11/2024,HYDERABAD,DESKTOP,learn data analytics
A1928,Data Analytcis Course,126,3613,208.74,18,7,,1106.00,11/6/2024,hyderabad,DESKTOP,learn data analytics
A1929,Data Anlytics Corse,115,3234,227.77,30,3,0.026,1272.00,13-11-2024,HYDERABAD,Tablet,learn data analytics
A1930,Data Analytics Corse,135,5436,245.86,28,9,0.067,1453.00,11/3/2024,Hyderbad,Desktop,data analitics online
A1931,Data Anlytics Corse,158,4519,191.84,26,4,0.025,,11/29/2024,HYDERABAD,DESKTOP,data analitics online
A1932,DataAnalyticsCourse,80,3777,199.52,12,7,,1694.00,11/22/2024,hydrebad,Desktop,learn data analytics
A1933,Data Analytics Corse,190,3461,205.22,28,10,,1616.00,25-11-2024,hydrebad,mobile,online data analytic
A1934,Data Analytics Corse,135,4575,241.92,10,5,,1553.00,22-11-2024,hydrebad,DESKTOP,data analytics course
A1935,Data Analytics Corse,149,3471,242.14,23,4,0.027,1937.00,11/19/2024,hyderabad,Desktop,data anaytics training
A1936,Data Anlytics Corse,164,3115,232.62,10,,,1802.00,4/11/2024,hyderabad,Tablet,data analitics online
A1937,Data Analytics Corse,132,5428,180.73,10,7,0.039,1732.00,16-11-2024,hyderabad,DESKTOP,data analytics course
A1938,Data Analytcis Course,198,4499,245.24,27,7,0.035,1165.00,11/1/2024,hyderabad,tablet,online data analytic
A1939,Data Anlytics Corse,153,3285,226.26,12,7,0.046,1838.00,11/21/2024,Hyderbad,DESKTOP,online data analytic
A1940,DataAnalyticsCourse,142,3431,235.09,19,,,1334.00,11/8/2024,hydrebad,DESKTOP,data analitics online
A1941,Data Anlytics Corse,91,4600,194.14,19,7,0.077,1255.00,11/19/2024,hyderabad,mobile,data analitics online
A1942,Data Analytics Corse,154,4804,190.98,21,3,0.019,1521.00,23-11-2024,hyderabad,desktop,data anaytics training
A1943,DataAnalyticsCourse,115,5472,230.29,26,4,,1275.00,11/7/2024,Hyderbad,MOBILE,learn data analytics
A1944,Data Analytics Corse,86,5493,191.28,18,9,0.105,1204.00,11/20/2024,Hyderbad,TABLET,data analytics course
A1945,DataAnalyticsCourse,116,3188,238.62,15,10,0.086,1429.00,14-11-2024,Hyderbad,Tablet,online data analytic
A1946,Data Anlytics Corse,144,3579,237.97,21,10,0.069,1155.00,11/2/2024,Hyderbad,Desktop,data analytics course
A1947,DataAnalyticsCourse,101,4198,204.09,30,10,0.099,1642.00,11/21/2024,HYDERABAD,Desktop,data anaytics training
A1948,Data Analytcis Course,116,4224,245.99,10,5,,1054.00,11/5/2024,hyderabad,tablet,data analitics online
A1949,Data Anlytics Corse,187,3199,193.29,24,6,0.032,1430.00,11/20/2024,hydrebad,TABLET,online data analytic
A1950,DataAnalyticsCourse,114,4333,192.81,26,6,0.053,1722.00,8/11/2024,Hyderbad,tablet,data anaytics training
A1951,DataAnalyticsCourse,141,3617,198.52,20,9,,1858.00,21-11-2024,HYDERABAD,desktop,data analytics course
A1952,Data Anlytics Corse,167,5588,181.95,18,9,0.035,,11/23/2024,HYDERABAD,tablet,data anaytics training
A1953,Data Analytics Corse,186,4689,204.31,26,6,0.032,1936.00,11/21/2024,HYDERABAD,Desktop,data analitics online
A1954,DataAnalyticsCourse,,4846,206.40,21,7,,1526.00,28-11-2024,Hyderbad,Mobile,data analitics online
A1955,Data Anlytics Corse,136,3441,236.21,26,9,,1461.00,11/15/2024,hydrebad,Desktop,learn data analytics
A1956,Data Analytics Corse,185,3719,245.91,17,9,0.049,1218.00,11/9/2024,Hyderbad,MOBILE,online data analytic
A1957,Data Anlytics Corse,162,3337,200.94,11,9,0.056,1820.00,11/16/2024,Hyderbad,mobile,data analytics course
A1958,Data Anlytics Corse,91,3694,234.02,23,5,0.055,,11/24/2024,HYDERABAD,Desktop,online data analytic
A1959,Data Analytcis Course,109,5641,224.36,30,4,0.037,1531.00,13-11-2024,HYDERABAD,TABLET,analytics for data
A1960,Data Anlytics Corse,88,3992,195.38,14,4,,1228.00,11/15/2024,Hyderbad,Desktop,data analytics course
A1961,Data Analytcis Course,189,3411,205.26,28,7,,1147.00,27-11-2024,Hyderbad,DESKTOP,analytics for data
A1962,Data Analytics Corse,154,3099,218.70,30,6,0.039,1366.00,10/11/2024,hyderabad,Desktop,data analitics online
A1963,Data Analytcis Course,106,3017,242.71,24,5,0.03,1701.00,11/4/2024,hyderabad,Mobile,learn data analytics
A1964,Data Anlytics Corse,134,,202.32,17,5,0.057,1963.00,11/23/2024,HYDERABAD,tablet,data anaytics training
A1965,Data Analytics Corse,84,5662,228.62,25,9,0.107,1988.00,26-11-2024,Hyderbad,Desktop,analytics for data
A1966,DataAnalyticsCourse,190,4476,198.18,12,4,,1002.00,11/7/2024,hyderabad,DESKTOP,data analitics online
A1967,DataAnalyticsCourse,156,4771,199.30,26,8,0.051,1823.00,11/4/2024,Hyderbad,Tablet,data analitics online
A1968,Data Anlytics Corse,,5510,198.92,23,9,,1063.00,11/14/2024,hydrebad,desktop,data analytics course
A1969,Data Analytics Corse,170,4786,202.62,27,6,0.04,1372.00,11/4/2024,HYDERABAD,MOBILE,data anaytics training
A1970,Data Analytics Corse,86,3964,193.15,26,5,0.045,1639.00,23-11-2024,hydrebad,desktop,learn data analytics
A1971,Data Anlytics Corse,143,5317,236.37,10,3,,1861.00,16-11-2024,HYDERABAD,Tablet,data analitics online
A1972,Data Analytics Corse,84,3454,206.80,23,3,0.036,1573.00,11/17/2024,HYDERABAD,desktop,learn data analytics
A1973,Data Anlytics Corse,145,3804,236.92,29,8,,1328.00,11/23/2024,Hyderbad,TABLET,data analytics course
A1974,Data Analytcis Course,126,4670,234.65,25,8,,1470.00,11/23/2024,hydrebad,DESKTOP,online data analytic
A1975,Data Analytics Corse,156,3273,189.36,14,6,0.038,1860.00,11/15/2024,Hyderbad,MOBILE,data analitics online
A1976,Data Analytics Corse,124,4236,182.02,,9,0.073,1979.00,22-11-2024,hydrebad,DESKTOP,data anaytics training
A1977,Data Analytcis Course,197,5866,217.81,28,7,0.036,1331.00,18-11-2024,hydrebad,MOBILE,learn data analytics
A1978,DataAnalyticsCourse,106,3102,214.56,12,,,1881.00,11/25/2024,hyderabad,MOBILE,learn data analytics
A1979,Data Analytics Corse,129,4856,230.13,23,7,0.054,1720.00,25-11-2024,hyderabad,TABLET,learn data analytics
A1980,Data Analytics Corse,93,4054,244.73,11,8,0.086,1066.00,11/24/2024,HYDERABAD,desktop,online data analytic
A1981,Data Analytcis Course,96,4074,219.66,16,8,0.083,,7/11/2024,Hyderbad,Tablet,data analitics online
A1982,Data Analytics Corse,135,4430,196.18,12,9,0.067,1374.00,11/8/2024,Hyderbad,mobile,analytics for data
A1983,Data Analytcis Course,138,5356,204.86,15,9,0.065,1268.00,11/22/2024,Hyderbad,Mobile,online data analytic
A1984,Data Analytics Corse,92,4898,247.49,19,,,1969.00,11/7/2024,hydrebad,DESKTOP,data anaytics training
A1985,DataAnalyticsCourse,151,5301,232.06,13,9,0.06,1893.00,11/5/2024,hydrebad,MOBILE,data analitics online
A1986,DataAnalyticsCourse,189,3031,209.84,25,6,0.032,1936.00,11/26/2024,hyderabad,tablet,online data analytic
A1987,DataAnalyticsCourse,97,3410,180.52,24,,,1532.00,7/11/2024,hyderabad,Tablet,analytics for data
A1988,Data Anlytics Corse,178,4745,200.61,12,9,0.051,1574.00,11/18/2024,hyderabad,DESKTOP,learn data analytics
A1989,Data Analytics Corse,164,3024,192.34,12,8,0.049,1997.00,11/7/2024,Hyderbad,desktop,data analytics course
A1990,Data Analytics Corse,94,5435,231.42,21,5,0.056,1114.00,11/3/2024,HYDERABAD,desktop,data analitics online
A1991,Data Analytics Corse,176,3021,204.53,29,7,0.03,1620.00,11/13/2024,hyderabad,Tablet,online data analytic
A1992,DataAnalyticsCourse,165,5335,192.53,23,5,0.03,1402.00,12/11/2024,hyderabad,MOBILE,data anaytics training
A1993,Data Anlytics Corse,188,4081,237.05,18,8,0.05,1846.00,6/11/2024,HYDERABAD,tablet,data analytics course
A1994,Data Analytcis Course,87,4840,205.72,16,6,,1040.00,9/11/2024,hydrebad,DESKTOP,online data analytic
A1995,DataAnalyticsCourse,106,4738,196.70,17,4,0.038,1515.00,11/29/2024,hyderabad,TABLET,data anaytics training
A1996,Data Analytcis Course,198,4181,218.40,10,8,0.04,1298.00,11/17/2024,hyderabad,MOBILE,data anaytics training
A1997,Data Analytics Corse,121,5813,202.92,25,6,0.05,1226.00,14-11-2024,hydrebad,Tablet,data analitics online
A1998,DataAnalyticsCourse,120,4303,202.80,21,4,0.033,1033.00,11/26/2024,hyderabad,tablet,online data analytic
A1999,Data Analytcis Course,189,5201,210.87,21,10,0.053,1560.00,11/11/2024,hydrebad,Mobile,data analytics course
A2000,DataAnalyticsCourse,131,4603,228.63,30,,,1270.00,11/3/2024,HYDERABAD,Tablet,analytics for data
A2001,Data Anlytics Corse,99,4051,207.42,10,9,0.091,1797.00,14-11-2024,hyderabad,Mobile,analytics for data
A2002,DataAnalyticsCourse,199,4080,243.80,23,7,0.05,1507.00,15-11-2024,hyderabad,DESKTOP,data anaytics training
A2003,Data Analytcis Course,180,4140,240.76,21,8,0.044,1248.00,11/11/2024,HYDERABAD,desktop,online data analytic
A2004,Data Anlytics Corse,88,3333,193.25,29,3,0.034,1398.00,11/14/2024,Hyderbad,Tablet,data analitics online
A2005,Data Anlytics Corse,140,3689,249.33,20,9,0.064,1329.00,11/22/2024,Hyderbad,Mobile,learn data analytics
A2006,Data Analytcis Course,166,4665,223.95,23,9,0.054,1404.00,11/7/2024,hyderabad,Tablet,data analitics online
A2007,Data Analytics Corse,185,3670,198.66,30,4,0.057,1440.00,13-11-2024,hydrebad,Desktop,data anaytics training
A2008,Data Anlytics Corse,139,4036,242.12,25,5,0.036,1329.00,11/26/2024,Hyderbad,tablet,learn data analytics
A2009,Data Analytics Corse,142,4497,198.98,27,3,,1582.00,11/30/2024,HYDERABAD,Tablet,analytics for data
A2010,Data Analytcis Course,173,3705,197.01,20,10,0.058,1010.00,26-11-2024,Hyderbad,DESKTOP,data anaytics training
A2011,Data Analytcis Course,,5849,,27,3,,1146.00,11/25/2024,Hyderbad,tablet,learn data analytics
A2012,Data Analytics Corse,153,5283,205.72,24,3,0.02,1591.00,10/11/2024,HYDERABAD,desktop,learn data analytics
A2013,Data Anlytics Corse,104,5203,241.15,17,6,0.048,1164.00,28-11-2024,Hyderbad,Mobile,data analitics online
A2014,Data Analytcis Course,120,4243,198.49,15,10,0.083,1891.00,27-11-2024,hyderabad,DESKTOP,data anaytics training
A2015,Data Analytics Corse,100,3716,247.95,23,8,,1924.00,11/14/2024,hyderabad,mobile,learn data analytics
A2016,Data Analytcis Course,106,3646,237.89,28,7,0.046,1564.00,11/2/2024,hydrebad,mobile,analytics for data
A2017,Data Analytcis Course,136,4101,227.43,28,9,0.057,1284.00,19-11-2024,hyderabad,tablet,learn data analytics
A2018,Data Analytcis Course,121,3366,246.56,25,,,1170.00,11/2/2024,HYDERABAD,DESKTOP,online data analytic
A2019,Data Analytcis Course,153,3381,231.35,29,5,0.033,1769.00,11/28/2024,hyderabad,TABLET,data analytics course
A2020,Data Analytics Corse,111,5003,213.34,29,3,,1938.00,11/25/2024,Hyderbad,tablet,analytics for data
A2021,Data Anlytics Corse,156,5415,198.27,29,7,0.037,1918.00,17-11-2024,hydrebad,desktop,data anaytics training
A2022,Data Anlytics Corse,137,3838,226.92,18,6,0.044,,27-11-2024,Hyderbad,tablet,analytics for data
A2023,Data Analytcis Course,138,3002,246.30,24,,0.036,1530.00,11/1/2024,hyderabad,tablet,learn data analytics
A2024,Data Analytics Corse,96,3958,238.06,17,4,0.042,1750.00,11/7/2024,Hyderbad,mobile,online data analytic
A2025,Data Analytics Corse,180,3060,194.47,21,5,0.054,1429.00,11/10/2024,HYDERABAD,Tablet,online data analytic
A2026,Data Analytcis Course,132,5514,208.57,16,7,0.053,1072.00,11/26/2024,Hyderbad,Mobile,online data analytic
A2027,DataAnalyticsCourse,147,5373,233.68,20,7,0.048,1685.00,11/1/2024,HYDERABAD,DESKTOP,data analytics course
A2028,Data Anlytics Corse,84,4720,213.68,20,5,0.06,1412.00,11/21/2024,Hyderbad,TABLET,data analytics course
A2029,Data Anlytics Corse,82,4330,228.68,18,8,0.098,1510.00,11/4/2024,Hyderbad,DESKTOP,analytics for data
A2030,DataAnalyticsCourse,173,4365,,28,9,,1311.00,6/11/2024,HYDERABAD,DESKTOP,data analitics online
A2031,Data Analytics Corse,89,5899,226.95,13,7,0.079,1058.00,11/10/2024,Hyderbad,Mobile,data anaytics training
A2032,DataAnalyticsCourse,198,3500,206.88,19,6,0.03,1684.00,11/11/2024,hydrebad,Mobile,analytics for data
A2033,Data Anlytics Corse,135,4155,207.81,25,9,0.049,1313.00,3/11/2024,Hyderbad,desktop,online data analytic
A2034,Data Analytics Corse,94,5437,190.49,16,6,0.044,1234.00,11/16/2024,Hyderbad,tablet,data anaytics training
A2035,Data Anlytics Corse,151,3251,224.80,13,6,0.04,,11/21/2024,HYDERABAD,desktop,learn data analytics
A2036,Data Analytcis Course,113,5392,205.13,28,3,0.034,1208.00,17-11-2024,Hyderbad,MOBILE,online data analytic
A2037,DataAnalyticsCourse,164,5403,213.00,11,8,0.037,,11/22/2024,hydrebad,Desktop,analytics for data
A2038,Data Analytics Corse,135,5054,224.03,16,6,0.044,1765.00,7/11/2024,Hyderbad,Mobile,data anaytics training
A2039,Data Analytics Corse,116,5757,218.69,10,7,0.045,1834.00,11/23/2024,HYDERABAD,MOBILE,online data analytic
A2040,Data Analytcis Course,,4485,220.30,14,6,,1801.00,11/1/2024,HYDERABAD,Mobile,data analytics course
A2041,Data Analytcis Course,164,4053,245.26,28,7,0.043,1384.00,11/1/2024,hyderabad,Tablet,learn data analytics
A2042,Data Analytics Corse,146,5733,225.48,26,3,0.035,1658.00,11/10/2024,HYDERABAD,DESKTOP,online data analytic
A2043,Data Analytics Corse,181,3225,190.25,22,5,0.028,1677.00,10/11/2024,hyderabad,Mobile,learn data analytics
A2044,Data Analytcis Course,156,4170,244.72,29,3,0.019,1962.00,20-11-2024,Hyderbad,desktop,data analitics online
A2045,Data Analytics Corse,182,4039,240.35,12,7,0.038,1214.00,11/13/2024,Hyderbad,TABLET,data anaytics training
A2046,DataAnalyticsCourse,137,3150,184.36,19,3,0.041,1218.00,29-11-2024,hyderabad,TABLET,data analitics online
A2047,Data Analytics Corse,93,4498,237.67,27,3,0.032,1102.00,11/30/2024,hydrebad,mobile,online data analytic
A2048,Data Anlytics Corse,136,4683,228.82,22,5,0.037,1493.00,19-11-2024,hyderabad,Desktop,learn data analytics
A2049,DataAnalyticsCourse,194,5620,194.91,22,10,,1607.00,8/11/2024,hydrebad,TABLET,data analytics course
A2050,Data Anlytics Corse,,4653,194.99,11,5,0.054,1928.00,11/12/2024,Hyderbad,Tablet,learn data analytics
A2051,Data Analytcis Course,181,3063,191.03,15,4,0.022,1125.00,11/21/2024,hyderabad,desktop,data anaytics training
A2052,DataAnalyticsCourse,156,3273,245.27,30,8,0.035,,11/5/2024,hydrebad,Tablet,learn data analytics
A2053,Data Analytcis Course,128,4314,181.68,28,5,,1456.00,11/25/2024,hydrebad,MOBILE,analytics for data
A2054,DataAnalyticsCourse,133,5945,223.43,16,6,0.045,1329.00,11/16/2024,hyderabad,Tablet,data anaytics training
A2055,Data Analytcis Course,118,4794,233.49,,3,0.025,1707.00,27-11-2024,Hyderbad,Mobile,data analytics course
A2056,DataAnalyticsCourse,191,5227,204.87,26,6,,1605.00,11/20/2024,Hyderbad,MOBILE,data analytics course
A2057,Data Analytcis Course,172,4850,242.33,27,4,0.023,1391.00,11/21/2024,Hyderbad,tablet,data analitics online
A2058,DataAnalyticsCourse,143,5314,222.14,21,9,0.063,,22-11-2024,hyderabad,Tablet,learn data analytics
A2059,Data Analytcis Course,110,4394,194.23,28,3,0.027,1394.00,11/25/2024,hydrebad,TABLET,analytics for data
A2060,Data Anlytics Corse,119,5820,196.42,11,10,0.084,1707.00,22-11-2024,hydrebad,TABLET,learn data analytics
A2061,Data Anlytics Corse,178,5328,201.90,20,9,0.051,1452.00,21-11-2024,hyderabad,Mobile,data analytics course
A2062,Data Analytcis Course,,3557,190.84,17,4,,1925.00,28-11-2024,hydrebad,desktop,data analitics online
A2063,Data Analytics Corse,95,4050,234.79,20,5,,1783.00,18-11-2024,hyderabad,MOBILE,data analitics online
A2064,Data Analytics Corse,198,3575,224.07,13,3,,1070.00,11/9/2024,Hyderbad,DESKTOP,data analitics online
A2065,Data Anlytics Corse,134,5570,233.77,15,4,0.03,1101.00,11/27/2024,hyderabad,mobile,data analytics course
A2066,Data Analytcis Course,83,4883,228.30,29,10,,1456.00,11/7/2024,hydrebad,mobile,learn data analytics
A2067,Data Analytcis Course,187,4753,236.03,13,3,0.054,1906.00,11/18/2024,hydrebad,DESKTOP,data analitics online
A2068,Data Anlytics Corse,81,5653,245.33,23,8,0.099,1248.00,11/26/2024,hyderabad,Mobile,data analitics online
A2069,DataAnalyticsCourse,144,5750,184.37,19,8,0.056,1098.00,11/26/2024,hydrebad,Desktop,learn data analytics
A2070,Data Analytcis Course,161,5766,221.93,10,8,0.05,1830.00,11/13/2024,hydrebad,Tablet,online data analytic
A2071,Data Anlytics Corse,90,4424,219.77,10,4,,1396.00,8/11/2024,Hyderbad,Desktop,data analitics online
A2072,Data Analytics Corse,128,5043,231.72,26,8,0.062,1508.00,11/26/2024,HYDERABAD,TABLET,analytics for data
A2073,Data Analytcis Course,195,4529,200.36,25,7,0.034,1343.00,11/30/2024,Hyderbad,TABLET,data anaytics training
A2074,Data Analytcis Course,160,5751,,28,4,0.04,1802.00,11/22/2024,HYDERABAD,Mobile,learn data analytics
A2075,DataAnalyticsCourse,176,4518,237.95,17,10,0.057,1933.00,11/11/2024,HYDERABAD,desktop,analytics for data
A2076,Data Analytcis Course,157,5201,228.72,14,8,0.051,1458.00,11/9/2024,hyderabad,mobile,data analitics online
A2077,DataAnalyticsCourse,104,4735,233.95,19,6,0.058,1493.00,11/23/2024,hyderabad,MOBILE,learn data analytics
A2078,Data Analytcis Course,117,3014,242.24,12,,,1432.00,29-11-2024,HYDERABAD,Mobile,learn data analytics
A2079,Data Anlytics Corse,138,5506,192.89,27,6,0.043,1261.00,11/2/2024,hydrebad,tablet,learn data analytics
A2080,Data Analytcis Course,84,3758,232.56,26,5,0.06,1384.00,6/11/2024,Hyderbad,DESKTOP,data analytics course
A2081,Data Analytcis Course,102,4460,182.23,15,6,0.059,1849.00,14-11-2024,HYDERABAD,TABLET,data analitics online
A2082,Data Anlytics Corse,122,5518,202.00,27,3,0.025,1884.00,11/11/2024,hydrebad,tablet,analytics for data
A2083,Data Analytics Corse,198,5542,234.62,10,10,0.051,1605.00,11/27/2024,HYDERABAD,Tablet,online data analytic
A2084,Data Analytics Corse,152,5678,204.41,22,4,,1794.00,20-11-2024,hydrebad,desktop,online data analytic
A2085,DataAnalyticsCourse,147,4608,180.04,20,6,0.041,1351.00,21-11-2024,hydrebad,desktop,data analitics online
A2086,Data Analytics Corse,108,5448,230.17,12,10,0.052,1039.00,11/19/2024,hyderabad,DESKTOP,data analytics course
A2087,Data Anlytics Corse,137,5261,196.48,23,5,0.036,1227.00,11/26/2024,Hyderbad,Tablet,data anaytics training
A2088,Data Analytics Corse,131,,209.38,16,9,0.069,1645.00,11/12/2024,hydrebad,Mobile,data analitics online
A2089,Data Analytcis Course,80,3760,236.82,13,4,0.05,1927.00,11/21/2024,Hyderbad,Desktop,learn data analytics
A2090,Data Analytics Corse,114,4157,248.56,10,7,0.061,1671.00,11/10/2024,hyderabad,DESKTOP,analytics for data
A2091,Data Anlytics Corse,123,4580,223.00,15,7,0.057,1614.00,18-11-2024,hydrebad,mobile,analytics for data
A2092,Data Analytcis Course,168,4068,233.54,23,5,0.03,1636.00,11/27/2024,hyderabad,MOBILE,analytics for data
A2093,Data Anlytics Corse,180,3072,218.47,28,9,0.05,1200.00,6/11/2024,HYDERABAD,Mobile,learn data analytics
A2094,Data Anlytics Corse,117,5379,240.68,18,3,0.038,1361.00,11/6/2024,hyderabad,Tablet,analytics for data
A2095,Data Anlytics Corse,103,4885,221.05,21,10,0.097,,11/25/2024,Hyderbad,Mobile,online data analytic
A2096,Data Analytics Corse,140,5859,211.08,26,9,0.064,1276.00,11/15/2024,hyderabad,DESKTOP,data anaytics training
A2097,Data Analytcis Course,158,4574,198.90,21,8,,1706.00,4/11/2024,HYDERABAD,desktop,learn data analytics
A2098,Data Anlytics Corse,162,5911,232.03,12,7,0.043,1613.00,9/11/2024,Hyderbad,tablet,data analitics online
A2099,Data Anlytics Corse,122,3440,206.78,20,3,0.025,1222.00,11/24/2024,Hyderbad,tablet,online data analytic
A2100,Data Analytcis Course,89,4319,198.79,23,10,0.112,1980.00,16-11-2024,Hyderbad,mobile,learn data analytics
A2101,DataAnalyticsCourse,119,3956,188.53,20,5,0.044,1311.00,15-11-2024,Hyderbad,TABLET,data anaytics training
A2102,Data Anlytics Corse,155,4220,200.81,20,3,0.019,1199.00,30-11-2024,HYDERABAD,Mobile,data analytics course
A2103,Data Analytcis Course,,3692,243.60,30,4,,1954.00,11/1/2024,Hyderbad,mobile,analytics for data
A2104,Data Analytics Corse,179,4188,231.23,25,9,0.05,1936.00,19-11-2024,hyderabad,Mobile,online data analytic
A2105,Data Anlytics Corse,194,,217.93,29,,,1457.00,11/25/2024,hydrebad,Mobile,data analytics course
A2106,DataAnalyticsCourse,101,3401,194.12,27,3,0.03,1721.00,11/11/2024,Hyderbad,Mobile,learn data analytics
